change_source,changed_property,changed_value_new,changed_value_old,entity_id,id,last_modified,nango_metadata_cursor,nango_metadata_first_seen_at,nango_metadata_last_action,nango_metadata_last_modified_at,properties_address,properties_address2,properties_annualrevenue,properties_city,properties_closedate,properties_country,properties_createdate,properties_days_to_close,properties_description,properties_domain,properties_ds_liurl,properties_ds_liwebsite,properties_engagements_last_meeting_booked,properties_facebook_company_page,properties_first_contact_createdate,properties_first_conversion_date,properties_first_conversion_event_name,properties_first_deal_created_date,properties_founded_year,properties_hs_all_accessible_team_ids,properties_hs_all_assigned_business_unit_ids,properties_hs_all_owner_ids,properties_hs_all_team_ids,properties_hs_analytics_first_timestamp,properties_hs_analytics_first_touch_converting_campaign,properties_hs_analytics_first_visit_timestamp,properties_hs_analytics_last_timestamp,properties_hs_analytics_last_touch_converting_campaign,properties_hs_analytics_last_visit_timestamp,properties_hs_analytics_latest_source,properties_hs_analytics_latest_source_data_1,properties_hs_analytics_latest_source_data_2,properties_hs_analytics_latest_source_timestamp,properties_hs_analytics_num_page_views,properties_hs_analytics_num_visits,properties_hs_analytics_source,properties_hs_analytics_source_data_1,properties_hs_analytics_source_data_2,properties_hs_annual_revenue_currency_code,properties_hs_country_code,properties_hs_created_by_user_id,properties_hs_date_entered_customer,properties_hs_date_entered_lead,properties_hs_date_entered_opportunity,properties_hs_date_exited_lead,properties_hs_date_exited_opportunity,properties_hs_employee_range,properties_hs_industry_group,properties_hs_is_enriched,properties_hs_keywords,properties_hs_last_booked_meeting_date,properties_hs_last_logged_call_date,properties_hs_last_logged_outgoing_email_date,properties_hs_last_open_task_date,properties_hs_last_sales_activity_date,properties_hs_last_sales_activity_timestamp,properties_hs_last_sales_activity_type,properties_hs_lastmodifieddate,properties_hs_latest_meeting_activity,properties_hs_linkedin_handle,properties_hs_logo_url,properties_hs_notes_last_activity,properties_hs_notes_next_activity,properties_hs_notes_next_activity_type,properties_hs_num_blockers,properties_hs_num_child_companies,properties_hs_num_contacts_with_buying_roles,properties_hs_num_decision_makers,properties_hs_num_open_deals,properties_hs_object_id,properties_hs_object_source,properties_hs_object_source_detail_1,properties_hs_object_source_id,properties_hs_object_source_label,properties_hs_object_source_user_id,properties_hs_pipeline,properties_hs_predictivecontactscore_v2,properties_hs_revenue_range,properties_hs_sales_email_last_replied,properties_hs_state_code,properties_hs_target_account_probability,properties_hs_task_label,properties_hs_time_in_customer,properties_hs_time_in_lead,properties_hs_time_in_opportunity,properties_hs_total_deal_value,properties_hs_unique_creation_key,properties_hs_updated_by_user_id,properties_hs_user_ids_of_all_owners,properties_hs_v2_cumulative_time_in_lead,properties_hs_v2_date_entered_lead,properties_hs_v2_date_entered_opportunity,properties_hs_v2_date_exited_lead,properties_hs_v2_latest_time_in_lead,properties_hs_was_imported,properties_hubspot_owner_assigneddate,properties_hubspot_owner_id,properties_hubspot_team_id,properties_industry,properties_is_public,properties_lifecyclestage,properties_linkedin_company_page,properties_linkedinbio,properties_name,properties_notes_last_contacted,properties_notes_last_updated,properties_notes_next_activity_date,properties_num_associated_contacts,properties_num_associated_deals,properties_num_contacted_notes,properties_num_conversion_events,properties_num_notes,properties_numberofemployees,properties_phone,properties_recent_conversion_date,properties_recent_conversion_event_name,properties_recent_deal_amount,properties_recent_deal_close_date,properties_state,properties_timezone,properties_total_money_raised,properties_total_revenue,properties_twitterhandle,properties_type,properties_web_technologies,properties_website,properties_zip,record_id,snapshot_timestamp,source_id,updated_ts,dbt_valid_from,dbt_valid_to,version_n
CALCULATED,hs_lastmodifieddate,,,27671159042,27671159042,2025-04-10 23:31:12.348000000,,,,,1950 East 3rd Street,103,,Tempe,,United States,2024-12-27 00:37:52.718000000,,"True Shot Ammo is the ultimate destination for all your ammunition needs. With a wide range of products including bulk, cheap, rifle, handgun, rimfire, and shotgun ammo, we offer the best deals and fast shipping. Our goal is to be your go-to source for top-quality ammo and expert information on all things ammunition.",trueshotammo.com,,,,,2024-12-27 00:37:51.740000000,,,,,,,,,2024-12-27 00:37:00,,,,,,OFFLINE,IMPORT,55491794,2024-12-27 00:37:00,0.0,0.0,OFFLINE,IMPORT,55491794,,,,,2024-12-27 00:37:52.718000000,,,,,,,,,,,,,,,2024-12-27 00:38:12.831000000,,,https://logo.clearbit.com/trueshotammo.com,,,,0,0,0,0,0,27671159042,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,,,0.3862511813640594,,,,,,,,,,,,,,,,,,SPORTING_GOODS,False,lead,,"True Shot Ammo is the ultimate destination for all your ammunition needs. With a wide range of products including bulk, cheap, rifle, handgun, rimfire, and shotgun ammo, we offer the best deals and fast shipping. Our goal is to be your go-to source for top-quality ammo and expert information on all things ammunition.",True Shot Ammo,,,,1,,,0.0,,,+1 888-736-6587,,,,,AZ,America/Phoenix,,,,,gravity_forms;yotpo;lucky_orange;woo_commerce;typekit_by_adobe;hotjar;wordpress;google_tag_manager;cloud_flare;instagram,trueshotammo.com,,ee7130f82d08e98a4566a87e69675367,2024-12-27 00:38:12,,2024-12-27 00:38:12.831000000,2024-12-27 00:38:12.831000000,,1
ENGAGEMENTS,num_contacted_notes,,,27677494674,27677494674,2025-07-28 21:57:23.421000000,,,,,51 West Center Street,522,,Provo,,United States,2024-12-27 00:37:52.486000000,,"Hona is a client communication portal software designed for law firms. It automates case status updates, reducing workload and improving client satisfaction. Hona is a trusted partner in legal client communication, keeping clients informed and saving law firms time and money through streamlined processes.",hona.com,,,,,2024-12-27 00:37:52.014000000,,,,,,,,,2024-12-27 00:37:00,,,,,,OFFLINE,IMPORT,55491794,2024-12-27 00:37:00,0.0,0.0,OFFLINE,IMPORT,55491794,,,,,2024-12-27 00:37:52.486000000,,,,,,,,,,,,,,,,,,https://na1.hubspot-logos.com/hona.com,,,,0,0,0,0,0,27677494674,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,,,0.3862511813640594,,,,,,,,,,,,,,,,,,COMPUTER_SOFTWARE,False,lead,https://www.linkedin.com/company/honasoftware,"Hona is a client communication portal software designed for law firms. It automates case status updates, reducing workload and improving client satisfaction. Hona is a trusted partner in legal client communication, keeping clients informed and saving law firms time and money through streamlined processes.",Hona,,,,1,,0.0,0.0,1.0,,,,,,,UT,America/Denver,2100000.0,,,,amazon_s3;google_tag_manager;facebook_connect;google_apps;hubspot;facebook_advertiser,hona.com,84601.0,f1333762443a484bdc7044929a1d8aad,2024-12-27 00:41:56,rollup,2024-12-27 00:41:56.427000000,2024-12-27 00:41:56.427000000,,1
CALCULATED,first_deal_created_date,,,27677494674,27677494674,2025-07-28 21:57:23.421000000,,,,,51 West Center Street,522,,Provo,,United States,2024-12-27 00:37:52.486000000,,"Hona is a client communication portal software designed for law firms. It automates case status updates, reducing workload and improving client satisfaction. Hona is a trusted partner in legal client communication, keeping clients informed and saving law firms time and money through streamlined processes.",hona.com,,,,,2024-12-27 00:37:52.014000000,,,2024-12-27 22:31:23.180000000,,,,,,2024-12-27 00:37:00,,,,,,OFFLINE,IMPORT,55491794,2024-12-27 00:37:00,0.0,0.0,OFFLINE,IMPORT,55491794,,,,,2024-12-27 00:37:52.486000000,2024-12-27 22:31:23.820000000,2024-12-27 22:31:23.820000000,,,,,,,,,,,,,,,,https://na1.hubspot-logos.com/hona.com,,,,0,0,0,0,1,27677494674,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,,,0.3862511813640594,,,78811334.0,,,,,,,,,,,,,,,COMPUTER_SOFTWARE,False,opportunity,https://www.linkedin.com/company/honasoftware,"Hona is a client communication portal software designed for law firms. It automates case status updates, reducing workload and improving client satisfaction. Hona is a trusted partner in legal client communication, keeping clients informed and saving law firms time and money through streamlined processes.",Hona,,,,1,1.0,0.0,0.0,1.0,,,,,,,UT,America/Denver,2100000.0,,,,amazon_s3;google_tag_manager;facebook_connect;google_apps;hubspot;facebook_advertiser,hona.com,84601.0,f1232da9945c05a28435111947b44284,2024-12-27 22:31:24,RollupProperties,2024-12-27 22:31:24.349000000,2024-12-27 22:31:24.349000000,,2
CALCULATED,hs_analytics_first_timestamp,,,27677514420,27677514420,2025-09-03 23:00:59.986000000,,,,,,,10000000.0,,,United States,2024-12-27 00:37:52.232000000,,"DISTRO is a platform that helps companies find and hire qualified candidates for full-time, long-term roles. Candidates from around the world can create an account and apply to work through Distro. Customers can create an account and post job descripti...",distro.io,,,,,2024-12-27 00:37:51.739000000,,,,,,,,,2024-12-27 00:37:00,,,,,,OFFLINE,IMPORT,55491794,2024-12-27 00:37:00,0.0,0.0,OFFLINE,IMPORT,55491794,,,,,2024-12-27 00:37:52.232000000,,,,,,,,,,,,,,,,,,https://na1.hubspot-logos.com/distro.io,,,,0,0,0,0,0,27677514420,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,,,0.3862511813640594,,,,,,,,,,,,,,,,,,COMPUTER_SOFTWARE,False,lead,https://www.linkedin.com/company/distroio,"DISTRO is a platform that helps companies find and hire qualified candidates for full-time, long-term roles. Candidates from around the world can create an account and apply to work through Distro. Customers can create an account and post job descripti...",DISTRO,,,,1,,,0.0,,50.0,,,,,,,America/Chicago,,,,,aws_route_53;wordpress;google_tag_manager;postmark;facebook_connect;google_apps;campaignmonitor;facebook_advertiser,distro.io,,f50fc7534cdc90bb43d665c93f31ee65,2024-12-27 00:38:08,RollupProperties,2024-12-27 00:38:08.467000000,2024-12-27 00:38:08.467000000,,1
INTERNAL_PROCESSING,hs_target_account_probability,,,27677514420,27677514420,2025-09-03 23:00:59.986000000,,,,,,,10000000.0,,2024-12-27 22:37:48.917000000,United States,2024-12-27 00:37:52.232000000,0.0,"DISTRO is a platform that helps companies find and hire qualified candidates for full-time, long-term roles. Candidates from around the world can create an account and apply to work through Distro. Customers can create an account and post job descripti...",distro.io,,,,,2024-12-27 00:37:51.739000000,,,2024-12-27 22:37:48.078000000,,,,,,2024-12-27 00:37:00,,,,,,OFFLINE,IMPORT,55491794,2024-12-27 00:37:00,0.0,0.0,OFFLINE,IMPORT,55491794,,,,2024-12-27 22:37:48.571000000,2024-12-27 00:37:52.232000000,,2024-12-27 22:37:48.571000000,,,,,,,,,,,,,,,,https://na1.hubspot-logos.com/distro.io,,,,0,0,0,0,0,27677514420,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,,,0.4625744521617889,,,79196339.0,,,,,,,,,,,,,,,COMPUTER_SOFTWARE,False,customer,https://www.linkedin.com/company/distroio,"DISTRO is a platform that helps companies find and hire qualified candidates for full-time, long-term roles. Candidates from around the world can create an account and apply to work through Distro. Customers can create an account and post job descripti...",DISTRO,,,,1,1.0,,0.0,,50.0,,,,45000.0,2024-12-27 22:36:28.378000000,,America/Chicago,,45000.0,,,aws_route_53;wordpress;google_tag_manager;postmark;facebook_connect;google_apps;campaignmonitor;facebook_advertiser,distro.io,,ec50aaeb4c62dd3843ca89a79400d9e5,2024-12-27 22:37:53,,2024-12-27 22:37:53.668000000,2024-12-27 22:37:53.668000000,,2
CALCULATED,hs_analytics_latest_source,,,27677686590,27677686590,2025-09-02 20:00:17.982000000,,,,,2701 North Thanksgiving Way,,10000000.0,Lehi,,United States,2024-12-27 00:37:52.800000000,,"Tactic is a company that provides hybrid workplace management solutions. Their platform allows businesses to optimize scheduling, boost productivity, and collect office usage data. With Tactic, companies can customize their hybrid workplace policy to f...",gettactic.com,,,,,2024-12-27 00:37:52.091000000,,,,2021.0,,,,,2024-12-27 00:37:00,,,,,,OFFLINE,IMPORT,55491794,2024-12-27 00:37:00,0.0,0.0,OFFLINE,IMPORT,55491794,,,,,2024-12-27 00:37:52.800000000,,,,,,,,,,,,,,,,,,https://na1.hubspot-logos.com/gettactic.com,,,,0,0,0,0,0,27677686590,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,,,0.3862511813640594,,,,,,,,,,,,,,,,,,PROFESSIONAL_TRAINING_COACHING,False,lead,https://www.linkedin.com/company/gettactic,"Tactic is a company that provides hybrid workplace management solutions. Their platform allows businesses to optimize scheduling, boost productivity, and collect office usage data. With Tactic, companies can customize their hybrid workplace policy to f...",Tactic,,,,1,,,0.0,,50.0,,,,,,UT,America/Denver,3500000.0,,tacticsoftware,,wordpress;google_tag_manager;cloud_flare;google_analytics;piwik;google_apps;hubspot,gettactic.com,84043.0,eb211bf5d3f13ec7e5a078a7c6582bd6,2024-12-27 00:38:05,RollupProperties,2024-12-27 00:38:05.705000000,2024-12-27 00:38:05.705000000,,1
INTERNAL_PROCESSING,hs_target_account_probability,,,27677686590,27677686590,2025-09-02 20:00:17.982000000,,,,,2701 North Thanksgiving Way,,10000000.0,Lehi,,United States,2024-12-27 00:37:52.800000000,,"Tactic is a company that provides hybrid workplace management solutions. Their platform allows businesses to optimize scheduling, boost productivity, and collect office usage data. With Tactic, companies can customize their hybrid workplace policy to f...",gettactic.com,,,,,2024-12-27 00:37:52.091000000,,,2024-12-27 22:43:13.832000000,2021.0,,,,,2024-12-27 00:37:00,,,,,,OFFLINE,IMPORT,55491794,2024-12-27 00:37:00,0.0,0.0,OFFLINE,IMPORT,55491794,,,,,2024-12-27 00:37:52.800000000,2024-12-27 22:43:14.359000000,2024-12-27 22:43:14.359000000,,,,,,,,,,,,,,,,https://na1.hubspot-logos.com/gettactic.com,,,,0,0,0,0,1,27677686590,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,,,0.4625744521617889,,,79521559.0,,45000.0,,,,,,,,,,,,,PROFESSIONAL_TRAINING_COACHING,False,opportunity,https://www.linkedin.com/company/gettactic,"Tactic is a company that provides hybrid workplace management solutions. Their platform allows businesses to optimize scheduling, boost productivity, and collect office usage data. With Tactic, companies can customize their hybrid workplace policy to f...",Tactic,,,,1,1.0,,0.0,,50.0,,,,,,UT,America/Denver,3500000.0,,tacticsoftware,,wordpress;google_tag_manager;cloud_flare;google_analytics;piwik;google_apps;hubspot,gettactic.com,84043.0,f017938ce9ae7b5dcfc350f4623c2bb1,2024-12-27 22:43:18,,2024-12-27 22:43:18.750000000,2024-12-27 22:43:18.750000000,,2
CALCULATED,hs_analytics_first_timestamp,,,27677688912,27677688912,2025-09-02 19:00:26.055000000,,,,,,,10000000.0,Vineyard,,United States,2024-12-27 00:37:52.233000000,,"LABL provides an all-in-one order management solution that enhances shipping efficiency, customer retention, and product warranty offerings, while also facilitating a seamless returns and exchanges process to improve customer satisfaction.",lablpx.com,,,,,2024-12-27 00:37:51.672000000,,,,,,,,,2024-12-27 00:37:00,,,,,,OFFLINE,IMPORT,55491794,2024-12-27 00:37:00,0.0,0.0,OFFLINE,IMPORT,55491794,,,,,2024-12-27 00:37:52.233000000,,,,,,,,,,,,,,,,,,https://na1.hubspot-logos.com/lablpx.com,,,,0,0,0,0,0,27677688912,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,,,0.3862511813640594,,,,,,,,,,,,,,,,,,COMPUTER_SOFTWARE,False,lead,https://www.linkedin.com/company/lablpx,"LABL provides an all-in-one order management solution that enhances shipping efficiency, customer retention, and product warranty offerings, while also facilitating a seamless returns and exchanges process to improve customer satisfaction.",LABL,,,,1,,,0.0,,50.0,,,,,,UT,America/Denver,,,,,amazon_ses;aws_route_53;wordpress;google_tag_manager;google_analytics;piwik;google_apps;hubspot;facebook_advertiser,lablpx.com,84059.0,cf4c61122da9560d1d4afee935a78c20,2024-12-27 00:38:15,RollupProperties,2024-12-27 00:38:15.962000000,2024-12-27 00:38:15.962000000,,1
CALCULATED,first_deal_created_date,,,27677688912,27677688912,2025-09-02 19:00:26.055000000,,,,,,,10000000.0,Vineyard,,United States,2024-12-27 00:37:52.233000000,,"LABL provides an all-in-one order management solution that enhances shipping efficiency, customer retention, and product warranty offerings, while also facilitating a seamless returns and exchanges process to improve customer satisfaction.",lablpx.com,,,,,2024-12-27 00:37:51.672000000,,,2024-12-27 22:40:28.870000000,,,,,,2024-12-27 00:37:00,,,,,,OFFLINE,IMPORT,55491794,2024-12-27 00:37:00,0.0,0.0,OFFLINE,IMPORT,55491794,,,,,2024-12-27 00:37:52.233000000,2024-12-27 22:40:29.342000000,2024-12-27 22:40:29.342000000,,,,,,,,,,,,,,,,https://na1.hubspot-logos.com/lablpx.com,,,,0,0,0,0,1,27677688912,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,,,0.3862511813640594,,,79357109.0,,45000.0,,,,,,,,,,,,,COMPUTER_SOFTWARE,False,opportunity,https://www.linkedin.com/company/lablpx,"LABL provides an all-in-one order management solution that enhances shipping efficiency, customer retention, and product warranty offerings, while also facilitating a seamless returns and exchanges process to improve customer satisfaction.",LABL,,,,1,1.0,,0.0,,50.0,,,,,,UT,America/Denver,,,,,amazon_ses;aws_route_53;wordpress;google_tag_manager;google_analytics;piwik;google_apps;hubspot;facebook_advertiser,lablpx.com,84059.0,ca5e64a9190f4984a383295bbb85791b,2024-12-27 22:40:30,RollupProperties,2024-12-27 22:40:30.336000000,2024-12-27 22:40:30.336000000,,2
API,hs_lastmodifieddate,,,27678999964,27678999964,2025-04-10 23:31:12.322000000,,,,,,,10000000.0,Munich,,Germany,2024-12-27 00:37:52.848000000,,"ZenML is a seamless end-to-end MLOps framework that integrates the entire ML workflow with a simple and accessible framework and dashboard. It is an open-source pipeline framework that allows data scientists, ML engineers, and MLOps developers to colla...",zenml.io,,,,,2024-12-27 00:37:52.091000000,,,,2021.0,,,,,2024-12-27 00:37:00,,,,,,OFFLINE,IMPORT,55491794,2024-12-27 00:37:00,0.0,0.0,OFFLINE,IMPORT,55491794,,,,,2024-12-27 00:37:52.848000000,,,,,,,,,,,,,,,2024-12-27 00:43:50.784000000,,,https://na1.hubspot-logos.com/zenml.io,0-46-67648376917,,,0,0,0,0,0,27678999964,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,,,0.3862511813640594,,,,,,,,,,,,,,,,,,COMPUTER_SOFTWARE,False,lead,https://www.linkedin.com/company/zenml,"ZenML is a seamless end-to-end MLOps framework that integrates the entire ML workflow with a simple and accessible framework and dashboard. It is an open-source pipeline framework that allows data scientists, ML engineers, and MLOps developers to colla...",ZenML,,2024-12-27 00:43:49.351000000,,1,,0.0,0.0,1.0,50.0,,,,,,Bavaria,Europe/Berlin,2700000.0,,zenml_io,,aws_route_53;segment;google_tag_manager;google_apps;visual_website_optimizer,zenml.io,,f3f9c88ba58aeee4119b44f92b285231,2024-12-27 00:43:50,,2024-12-27 00:43:50.784000000,2024-12-27 00:43:50.784000000,,1
API,hs_lastmodifieddate,,,27679033946,27679033946,2025-04-10 23:31:11.340000000,,,,,1505 Federal Street,,250000000.0,Dallas,,United States,2024-12-27 00:37:52.827000000,,"Call Box is a high-energy technology company based in Dallas, providing innovative call tracking software and comprehensive phone solutions. With a fearless and performance-driven team, they prioritize quality over quantity, empowering employees to embrace challenges and drive success for over 46,000 businesses through a unique culture of growth and celebration.",callbox.com,,,,https://facebook.com/ownthephone,2024-12-27 00:37:52.343000000,,,,1988.0,,,,,2024-12-27 00:37:00,,,,,,OFFLINE,IMPORT,55491794,2024-12-27 00:37:00,0.0,0.0,OFFLINE,IMPORT,55491794,,,,,2024-12-27 00:37:52.827000000,,,,,,,,,,,,,,,2024-12-27 00:44:50.213000000,,,https://na1.hubspot-logos.com/callbox.com,0-46-67645863534,,,0,0,0,0,0,27679033946,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,,,0.5596858859062195,,,,,,,,,,,,,,,,,,COMPUTER_SOFTWARE,False,lead,https://www.linkedin.com/company/call-box-ci-,"Call Box is a high-energy technology company based in Dallas, providing innovative call tracking software and comprehensive phone solutions. With a fearless and performance-driven team, they prioritize quality over quantity, empowering employees to embrace challenges and drive success for over 46,000 businesses through a unique culture of growth and celebration.",Call Box,,2024-12-27 00:44:46.937000000,,2,,0.0,0.0,1.0,1000.0,,,,,,TX,America/Chicago,,,,,microsoft_exchange_online;amazon_ses;aws_route_53;asp_net;facebook_advertiser;salesforce;activecampaign;google_tag_manager;facebook_connect;sendgrid;zendesk;microsoft_office_365;google_analytics;twitter_button;outlook,callbox.com,75201.0,8b2150b268eaef16116c6bc2bed7a111,2024-12-27 00:44:50,,2024-12-27 00:44:50.213000000,2024-12-27 00:44:50.213000000,,1
ENGAGEMENTS,hs_notes_last_activity,,,27679347075,27679347075,2025-04-10 23:31:14.427000000,,,,,,,10000000.0,,,,2024-12-27 00:37:52.424000000,,"SwarmOne is the instance-less AI training platform that deploys AI models with just two lines of code, enabling faster training, better models, and cost savings.",swarmone.ai,,,,,2024-12-27 00:37:51.915000000,,,,2024.0,,,,,2024-12-27 00:37:00,,,,,,OFFLINE,IMPORT,55491794,2024-12-27 00:37:00,0.0,0.0,OFFLINE,IMPORT,55491794,,,,,2024-12-27 00:37:52.424000000,,,,,,,,,,,,,,,,,,,0-46-67645862068,,,0,0,0,0,0,27679347075,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,,,0.5596858859062195,,,,,,,,,,,,,,,,,,COMPUTER_SOFTWARE,False,lead,https://www.linkedin.com/company/swarmone,"SwarmOne is the instance-less AI training platform that deploys AI models with just two lines of code, enabling faster training, better models, and cost savings.",SwarmOne,,2024-12-27 00:44:09.031000000,,2,,0.0,0.0,1.0,10.0,,,,,,,,,,,,microsoft_exchange_online;microsoft_office_365;hotjar;wordpress;google_tag_manager;cloud_flare;piwik;outlook;hubspot,swarmone.ai,,d44c561e979084d07b526bdbabe0db99,2024-12-27 00:44:10,rollup,2024-12-27 00:44:10.709000000,2024-12-27 00:44:10.709000000,,1
CALCULATED,hs_analytics_first_timestamp,,,27679363726,27679363726,2025-09-06 02:27:42.662000000,,,,,10897 South River Front Parkway,Suite #300,500000000.0,South Jordan,,United States,2024-12-27 00:37:53.150000000,,"Health Catalyst provides advanced data and analytics technology and services to healthcare organizations, enabling them to improve patient care and operational efficiency through informed decision-making and data-driven insights.",healthcatalyst.com,,,,https://facebook.com/healthcatalyst,2024-12-27 00:37:52.725000000,,,,,,,,,2024-12-27 00:37:00,,,,,,OFFLINE,IMPORT,55491794,2024-12-27 00:37:00,0.0,0.0,OFFLINE,IMPORT,55491794,,,,,2024-12-27 00:37:53.150000000,,,,,,,,,,,,,,,,,,https://na1.hubspot-logos.com/healthcatalyst.com,,,,0,0,0,0,0,27679363726,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,,,0.3862511813640594,,,,,,,,,,,,,,,,,,COMPUTER_SOFTWARE,True,lead,https://www.linkedin.com/company/health-care-dataworks,"Health Catalyst provides advanced data and analytics technology and services to healthcare organizations, enabling them to improve patient care and operational efficiency through informed decision-making and data-driven insights.",Health Catalyst,,,,1,,,0.0,,5000.0,+1 801-708-6800,,,,,UT,America/Denver,,,HealthCatalyst,,,healthcatalyst.com,84095.0,b5bb2c2ab65550b07b2f967d3a418317,2024-12-27 00:38:06,RollupProperties,2024-12-27 00:38:06.301000000,2024-12-27 00:38:06.301000000,,1
CALCULATED,hs_num_open_deals,,,27679363726,27679363726,2025-08-28 21:30:33.821000000,,,,,10897 South River Front Parkway,Suite #300,500000000.0,South Jordan,,United States,2024-12-27 00:37:53.150000000,,"Health Catalyst provides advanced data and analytics technology and services to healthcare organizations, enabling them to improve patient care and operational efficiency through informed decision-making and data-driven insights.",healthcatalyst.com,,,,https://facebook.com/healthcatalyst,2024-12-27 00:37:52.725000000,,,2024-12-27 22:44:53.252000000,,,,,,2024-12-27 00:37:00,,,,,,OFFLINE,IMPORT,55491794,2024-12-27 00:37:00,0.0,0.0,OFFLINE,IMPORT,55491794,,,,,2024-12-27 00:37:53.150000000,2024-12-27 22:44:53.858000000,2024-12-27 22:44:53.858000000,,,,,,,,,,,,,,,,https://na1.hubspot-logos.com/healthcatalyst.com,,,,0,0,0,0,1,27679363726,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,,,0.3862511813640594,,,79620708.0,,95000.0,,,,,,,,,,,,,COMPUTER_SOFTWARE,True,opportunity,https://www.linkedin.com/company/health-care-dataworks,"Health Catalyst provides advanced data and analytics technology and services to healthcare organizations, enabling them to improve patient care and operational efficiency through informed decision-making and data-driven insights.",Health Catalyst,,,,1,1.0,,0.0,,5000.0,+1 801-708-6800,,,,,UT,America/Denver,,,HealthCatalyst,,,healthcatalyst.com,84095.0,f41fde2f9e64112991cb01b4691efbd9,2024-12-27 22:44:53,RollupProperties,2024-12-27 22:44:53.998000000,2024-12-27 22:44:53.998000000,,2
CALCULATED,hs_lastmodifieddate,,,121728259807,121728259807,2025-08-29 22:42:03.056000000,,,,,,,,,,,2025-07-21 00:06:56.452000000,,,nextech.com,,,,,2025-07-21 00:00:46.357000000,2025-07-21 00:00:46.357000000,LinkedIn Lead Generation Ad: 071725 - Applying AI in Sales,,,,,,,2025-07-21 00:00:00,,2025-07-21 00:00:00,2025-07-21 00:00:00,,2025-07-21 00:00:00,PAID_SOCIAL,LinkedIn,tof | software + job titles + company size | applying ai in sales workflows | lead gen | document,2025-07-21 00:00:00,0.0,1.0,PAID_SOCIAL,LinkedIn,tof | software + job titles + company size | applying ai in sales workflows | lead gen | document,USD,,,,2025-07-21 00:06:56.452000000,,,,,,,,,,,,,,,2025-07-21 00:08:01.770000000,,,https://na1.hubspot-logos.com/84d5d68f-f471-44b1-95ee-780b2d4ed104,,,,0,0,0,0,0,121728259807,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,,,0.3862511813640594,Nextech,,,,,,,,,,,,,,,,,,,lead,,,Nextech,,,,1,,,1.0,0.0,,,2025-07-21 00:00:46.357000000,LinkedIn Lead Generation Ad: 071725 - Applying AI in Sales,,,,,,,,,,nextech.com,,94a20c5b9beb7b55800989e4c1c9effb,2025-07-21 00:08:01,,2025-07-21 00:08:01.770000000,2025-07-21 00:08:01.770000000,,1
