change_source,changed_property,changed_value_new,changed_value_old,entity_id,id,last_modified,nango_metadata_cursor,nango_metadata_first_seen_at,nango_metadata_last_action,nango_metadata_last_modified_at,properties_amount,properties_amount_in_home_currency,properties_closed_lost_reason,properties_closedate,properties_createdate,properties_days_to_close,properties_deal_currency_code,properties_dealname,properties_dealstage,properties_dealtype,properties_engagements_last_meeting_booked,properties_hs_actual_duration,properties_hs_all_accessible_team_ids,properties_hs_all_assigned_business_unit_ids,properties_hs_all_owner_ids,properties_hs_all_team_ids,properties_hs_analytics_latest_source,properties_hs_analytics_latest_source_company,properties_hs_analytics_latest_source_contact,properties_hs_analytics_latest_source_data_1,properties_hs_analytics_latest_source_data_1_company,properties_hs_analytics_latest_source_data_1_contact,properties_hs_analytics_latest_source_data_2,properties_hs_analytics_latest_source_data_2_company,properties_hs_analytics_latest_source_data_2_contact,properties_hs_analytics_latest_source_timestamp,properties_hs_analytics_latest_source_timestamp_company,properties_hs_analytics_latest_source_timestamp_contact,properties_hs_analytics_source,properties_hs_analytics_source_data_1,properties_hs_analytics_source_data_2,properties_hs_attributed_team_ids,properties_hs_average_call_duration,properties_hs_closed_amount,properties_hs_closed_amount_in_home_currency,properties_hs_closed_deal_close_date,properties_hs_closed_deal_create_date,properties_hs_closed_won_count,properties_hs_closed_won_date,properties_hs_created_by_user_id,properties_hs_createdate,properties_hs_days_to_close_raw,properties_hs_deal_score,properties_hs_deal_stage_probability,properties_hs_deal_stage_probability_shadow,properties_hs_duration,properties_hs_forecast_amount,properties_hs_forecast_probability,properties_hs_is_closed,properties_hs_is_closed_count,properties_hs_is_closed_lost,properties_hs_is_closed_won,properties_hs_is_deal_split,properties_hs_is_in_first_deal_stage,properties_hs_is_open_count,properties_hs_is_stalled,properties_hs_lastmodifieddate,properties_hs_latest_marketing_email_click_date,properties_hs_latest_meeting_activity,properties_hs_latest_sales_email_click_date,properties_hs_latest_sales_email_open_date,properties_hs_latest_sales_email_reply_date,properties_hs_next_meeting_id,properties_hs_next_meeting_name,properties_hs_next_meeting_start_time,properties_hs_notes_last_activity,properties_hs_notes_next_activity,properties_hs_notes_next_activity_type,properties_hs_num_associated_active_deal_registrations,properties_hs_num_associated_deal_registrations,properties_hs_num_associated_deal_splits,properties_hs_num_of_associated_line_items,properties_hs_num_target_accounts,properties_hs_number_of_call_engagements,properties_hs_number_of_inbound_calls,properties_hs_number_of_outbound_calls,properties_hs_number_of_overdue_tasks,properties_hs_number_of_scheduled_meetings,properties_hs_object_id,properties_hs_object_source,properties_hs_object_source_id,properties_hs_object_source_label,properties_hs_object_source_user_id,properties_hs_open_amount_in_home_currency,properties_hs_open_deal_create_date,properties_hs_primary_associated_company,properties_hs_priority,properties_hs_projected_amount,properties_hs_projected_amount_in_home_currency,properties_hs_sales_email_last_replied,properties_hs_updated_by_user_id,properties_hs_user_ids_of_all_owners,properties_hs_v2_cumulative_time_in_1021675605,properties_hs_v2_cumulative_time_in_1036321159,properties_hs_v2_cumulative_time_in_983301681,properties_hs_v2_cumulative_time_in_983301682,properties_hs_v2_cumulative_time_in_983301686,properties_hs_v2_cumulative_time_in_983990949,properties_hs_v2_cumulative_time_in_appointmentscheduled,properties_hs_v2_cumulative_time_in_decisionmakerboughtin,properties_hs_v2_cumulative_time_in_presentationscheduled,properties_hs_v2_date_entered_1021675605,properties_hs_v2_date_entered_1036321159,properties_hs_v2_date_entered_1113913782,properties_hs_v2_date_entered_983301681,properties_hs_v2_date_entered_983301682,properties_hs_v2_date_entered_983301683,properties_hs_v2_date_entered_983301686,properties_hs_v2_date_entered_983990949,properties_hs_v2_date_entered_appointmentscheduled,properties_hs_v2_date_entered_closedlost,properties_hs_v2_date_entered_closedwon,properties_hs_v2_date_entered_current_stage,properties_hs_v2_date_entered_decisionmakerboughtin,properties_hs_v2_date_entered_presentationscheduled,properties_hs_v2_date_exited_1021675605,properties_hs_v2_date_exited_1036321159,properties_hs_v2_date_exited_983301681,properties_hs_v2_date_exited_983301682,properties_hs_v2_date_exited_983301686,properties_hs_v2_date_exited_983990949,properties_hs_v2_date_exited_appointmentscheduled,properties_hs_v2_date_exited_decisionmakerboughtin,properties_hs_v2_date_exited_presentationscheduled,properties_hs_v2_latest_time_in_1021675605,properties_hs_v2_latest_time_in_1036321159,properties_hs_v2_latest_time_in_983301681,properties_hs_v2_latest_time_in_983301682,properties_hs_v2_latest_time_in_983301686,properties_hs_v2_latest_time_in_983990949,properties_hs_v2_latest_time_in_appointmentscheduled,properties_hs_v2_latest_time_in_decisionmakerboughtin,properties_hs_v2_latest_time_in_presentationscheduled,properties_hs_v2_time_in_current_stage,properties_hs_weighted_pipeline_in_company_currency,properties_hubspot_owner_assigneddate,properties_hubspot_owner_id,properties_hubspot_team_id,properties_notes_last_contacted,properties_notes_last_updated,properties_notes_next_activity_date,properties_num_associated_contacts,properties_num_contacted_notes,properties_num_notes,properties_pipeline,record_id,snapshot_timestamp,source_id,updated_ts,dbt_valid_from,dbt_valid_to,version_n,pipeline_name,stage_name
API,hs_lastmodifieddate,,,36609650277,36609650277,2025-08-28 00:30:09.768000000,,,,,,,,2025-07-04 23:46:40.600000000,2025-04-30 23:46:49.877000000,64,,Priority OnDemand,983990949,newbusiness,,,,0,1144888885,,OFFLINE,OFFLINE,OFFLINE,EXTENSION,EXTENSION,EXTENSION,userId:75203033,userId:75203033,userId:75203033,2025-04-30 20:40:00,2025-04-30 20:40:00,2025-04-30 20:40:00,OFFLINE,EXTENSION,userId:75203033,,,0,0,0,0,0,,75501330,2025-04-30 23:46:49.877000000,64.999893,43.0,0.4,0.4,,,,False,0,False,False,False,False,1,,2025-06-06 05:02:35.618000000,,,,,,,,,0-46-79990979144,,,0,0,0,0,0,,,,0.0,,36609650277,CRM_UI,userId:75501330,CRM_UI,75501330,,1746038809877,,,,,,75501330,69592138,,,,,,,1641434683.0,,,,,,,,,,2025-05-19 23:44:04.560000000,2025-04-30 23:46:49.877000000,,,2025-05-19 23:44:04.560000000,,,,,,,,,2025-05-19 23:44:04.560000000,,,,,,,,,1641434683.0,,,2025-05-19 23:44:04.560000000,,2025-04-30 23:46:49.877000000,1144888885,,,2025-05-24 00:09:47,,1,0.0,2.0,default,65670c7eca23894b1d04d541190d3e45,2025-06-06 05:02:35,,2025-06-06 05:02:35.618000000,2025-06-06 05:02:35.618000000,,10,Sales pipeline,Demo
AI_GROUP,hs_deal_score,,,36609650277,36609650277,2025-08-28 00:30:09.768000000,,,,,,,,2025-07-04 23:46:40.600000000,2025-04-30 23:46:49.877000000,64,,Priority OnDemand,983990949,newbusiness,,,,0,1144888885,,OFFLINE,OFFLINE,OFFLINE,EXTENSION,EXTENSION,EXTENSION,userId:75203033,userId:75203033,userId:75203033,2025-04-30 20:40:00,2025-04-30 20:40:00,2025-04-30 20:40:00,OFFLINE,EXTENSION,userId:75203033,,,0,0,0,0,0,,75501330,2025-04-30 23:46:49.877000000,64.999893,37.0,0.4,0.4,,,,False,0,False,False,False,False,1,,2025-06-06 05:02:35.618000000,,,,,,,,,0-46-79990979144,,,0,0,0,0,0,,,,0.0,,36609650277,CRM_UI,userId:75501330,CRM_UI,75501330,,1746038809877,,,,,,75501330,69592138,,,,,,,1641434683.0,,,,,,,,,,2025-05-19 23:44:04.560000000,2025-04-30 23:46:49.877000000,,,2025-05-19 23:44:04.560000000,,,,,,,,,2025-05-19 23:44:04.560000000,,,,,,,,,1641434683.0,,,2025-05-19 23:44:04.560000000,,2025-04-30 23:46:49.877000000,1144888885,,,2025-05-24 00:09:47,,1,0.0,2.0,default,c975375c109dae1994457f69aea5be09,2025-06-15 16:31:00,StaleDataPrediction,2025-06-15 16:31:00,2025-06-15 16:31:00,,11,Sales pipeline,Demo
API,hs_lastmodifieddate,,,36609650277,36609650277,2025-08-28 00:30:09.768000000,,,,,,,,2025-07-04 23:46:40.600000000,2025-04-30 23:46:49.877000000,64,,Priority OnDemand,983990949,newbusiness,,,,0,1144888885,,OFFLINE,OFFLINE,OFFLINE,EXTENSION,EXTENSION,EXTENSION,userId:75203033,userId:75203033,userId:75203033,2025-04-30 20:40:00,2025-04-30 20:40:00,2025-04-30 20:40:00,OFFLINE,EXTENSION,userId:75203033,,,0,0,0,0,0,,75501330,2025-04-30 23:46:49.877000000,64.999893,37.0,0.4,0.4,,,,False,0,False,False,False,False,1,,2025-06-18 16:22:25.783000000,,,,,,,,,0-46-79990979144,,,0,0,0,0,0,,,,0.0,,36609650277,CRM_UI,userId:75501330,CRM_UI,75501330,,1746038809877,,,,,,75501330,69592138,,,,,,,1641434683.0,,,,,,,,,,2025-05-19 23:44:04.560000000,2025-04-30 23:46:49.877000000,,,2025-05-19 23:44:04.560000000,,,,,,,,,2025-05-19 23:44:04.560000000,,,,,,,,,1641434683.0,,,2025-05-19 23:44:04.560000000,,2025-04-30 23:46:49.877000000,1144888885,,,2025-05-24 00:09:47,,1,0.0,2.0,default,d9e050395e63acebd2cf92c79de8a32d,2025-06-18 16:22:25,,2025-06-18 16:22:25.783000000,2025-06-18 16:22:25.783000000,,12,Sales pipeline,Demo
AI_GROUP,hs_deal_score,,,36609650277,36609650277,2025-08-28 00:30:09.768000000,,,,,,,,2025-07-04 23:46:40.600000000,2025-04-30 23:46:49.877000000,64,,Priority OnDemand,983990949,newbusiness,,,,0,1144888885,,OFFLINE,OFFLINE,OFFLINE,EXTENSION,EXTENSION,EXTENSION,userId:75203033,userId:75203033,userId:75203033,2025-04-30 20:40:00,2025-04-30 20:40:00,2025-04-30 20:40:00,OFFLINE,EXTENSION,userId:75203033,,,0,0,0,0,0,,75501330,2025-04-30 23:46:49.877000000,64.999893,29.0,0.4,0.4,,,,False,0,False,False,False,False,1,,2025-06-18 16:22:25.783000000,,,,,,,,,0-46-79990979144,,,0,0,0,0,0,,,,0.0,,36609650277,CRM_UI,userId:75501330,CRM_UI,75501330,,1746038809877,,,,,,75501330,69592138,,,,,,,1641434683.0,,,,,,,,,,2025-05-19 23:44:04.560000000,2025-04-30 23:46:49.877000000,,,2025-05-19 23:44:04.560000000,,,,,,,,,2025-05-19 23:44:04.560000000,,,,,,,,,1641434683.0,,,2025-05-19 23:44:04.560000000,,2025-04-30 23:46:49.877000000,1144888885,,,2025-05-24 00:09:47,,1,0.0,2.0,default,49734cafc4682ae34e0f6a4b32cddf29,2025-06-23 16:32:00,StaleDataPrediction,2025-06-23 16:32:00,2025-06-23 16:32:00,,13,Sales pipeline,Demo
API,hs_lastmodifieddate,,,36609650277,36609650277,2025-08-28 00:30:09.768000000,,,,,,,,2025-07-04 23:46:40.600000000,2025-04-30 23:46:49.877000000,64,,Priority OnDemand,983990949,newbusiness,,,,0,1144888885,,OFFLINE,OFFLINE,OFFLINE,EXTENSION,EXTENSION,EXTENSION,userId:75203033,userId:75203033,userId:75203033,2025-04-30 20:40:00,2025-04-30 20:40:00,2025-04-30 20:40:00,OFFLINE,EXTENSION,userId:75203033,,,0,0,0,0,0,,75501330,2025-04-30 23:46:49.877000000,64.999893,29.0,0.4,0.4,,,,False,0,False,False,False,False,1,,2025-06-25 16:13:12.223000000,,,,,,,,,0-46-79990979144,,,0,0,0,0,0,,,,0.0,,36609650277,CRM_UI,userId:75501330,CRM_UI,75501330,,1746038809877,,,,,,75501330,69592138,,,,,,,1641434683.0,,,,,,,,,,2025-05-19 23:44:04.560000000,2025-04-30 23:46:49.877000000,,,2025-05-19 23:44:04.560000000,,,,,,,,,2025-05-19 23:44:04.560000000,,,,,,,,,1641434683.0,,,2025-05-19 23:44:04.560000000,,2025-04-30 23:46:49.877000000,1144888885,,,2025-05-24 00:09:47,,1,0.0,2.0,default,f4b959772fec482579e614a5a9d86f4e,2025-06-25 16:13:12,,2025-06-25 16:13:12.223000000,2025-06-25 16:13:12.223000000,,14,Sales pipeline,Demo
MIGRATION,hs_duration,,,36609650277,36609650277,2025-08-28 00:30:09.768000000,,,,,,,,2025-07-04 23:46:40.600000000,2025-04-30 23:46:49.877000000,64,,Priority OnDemand,983990949,newbusiness,,,,0,1144888885,,OFFLINE,OFFLINE,OFFLINE,EXTENSION,EXTENSION,EXTENSION,userId:75203033,userId:75203033,userId:75203033,2025-04-30 20:40:00,2025-04-30 20:40:00,2025-04-30 20:40:00,OFFLINE,EXTENSION,userId:75203033,,,0,0,0,0,0,,75501330,2025-04-30 23:46:49.877000000,64.999893,29.0,0.4,0.4,5615990723.0,,,False,0,False,False,False,False,1,,2025-06-25 16:13:12.223000000,,,,,,,,,0-46-79990979144,,,0,0,0,0,0,,,,0.0,,36609650277,CRM_UI,userId:75501330,CRM_UI,75501330,,1746038809877,,,,,,75501330,69592138,,,,,,,1641434683.0,,,,,,,,,,2025-05-19 23:44:04.560000000,2025-04-30 23:46:49.877000000,,,2025-05-19 23:44:04.560000000,,,,,,,,,2025-05-19 23:44:04.560000000,,,,,,,,,1641434683.0,,,2025-05-19 23:44:04.560000000,,2025-04-30 23:46:49.877000000,1144888885,,,2025-05-24 00:09:47,,1,0.0,2.0,default,7fe032f0231e8cc9196df1cd1822f010,2025-06-27 16:31:00,RecalculateCalculatedPropertiesHelper,2025-06-27 16:31:00,2025-06-27 16:31:00,,15,Sales pipeline,Demo
CALCULATED,hs_lastmodifieddate,,,36609650277,36609650277,2025-08-28 00:30:09.768000000,,,,,,,,2025-07-04 23:46:40.600000000,2025-04-30 23:46:49.877000000,64,,Priority OnDemand,983990949,newbusiness,,,,0,1144888885,,OFFLINE,OFFLINE,OFFLINE,EXTENSION,EXTENSION,EXTENSION,userId:75203033,userId:75203033,userId:75203033,2025-04-30 20:40:00,2025-04-30 20:40:00,2025-04-30 20:40:00,OFFLINE,EXTENSION,userId:75203033,,,0,0,0,0,0,,75501330,2025-04-30 23:46:49.877000000,64.999893,29.0,0.4,0.4,5615990723.0,,,False,0,False,False,False,False,1,,2025-07-07 22:44:38.828000000,,2025-07-23 01:00:00,,,,82787974952.0, Blake Udall (Priority OnDemand) <> Chief Team,2025-07-23 01:00:00,0-46-79990979144,0-47-82787974952,MEETING,0,0,0,0,0,,,,0.0,0.0,36609650277,CRM_UI,userId:75501330,CRM_UI,75501330,,1746038809877,,,,,,75501330,69592138,,,,,,,1641434683.0,,,,,,,,,,2025-05-19 23:44:04.560000000,2025-04-30 23:46:49.877000000,,,2025-05-19 23:44:04.560000000,,,,,,,,,2025-05-19 23:44:04.560000000,,,,,,,,,1641434683.0,,,2025-05-19 23:44:04.560000000,,2025-04-30 23:46:49.877000000,1144888885,,,2025-05-24 00:09:47,2025-07-23 01:00:00,1,0.0,3.0,default,d57f90d750fd2eec2f8e47abbf2e0513,2025-07-07 22:44:38,,2025-07-07 22:44:38.828000000,2025-07-07 22:44:38.828000000,,16,Sales pipeline,Demo
AI_GROUP,hs_deal_score,,,36609650277,36609650277,2025-08-28 00:30:09.768000000,,,,,,,,2025-07-04 23:46:40.600000000,2025-04-30 23:46:49.877000000,64,,Priority OnDemand,983990949,newbusiness,,,,0,1144888885,,OFFLINE,OFFLINE,OFFLINE,EXTENSION,EXTENSION,EXTENSION,userId:75203033,userId:75203033,userId:75203033,2025-04-30 20:40:00,2025-04-30 20:40:00,2025-04-30 20:40:00,OFFLINE,EXTENSION,userId:75203033,,,0,0,0,0,0,,75501330,2025-04-30 23:46:49.877000000,64.999893,24.0,0.4,0.4,5615990723.0,,,False,0,False,False,False,False,1,,2025-07-07 22:44:38.828000000,,2025-07-23 01:00:00,,,,82787974952.0, Blake Udall (Priority OnDemand) <> Chief Team,2025-07-23 01:00:00,0-46-79990979144,0-47-82787974952,MEETING,0,0,0,0,0,,,,0.0,0.0,36609650277,CRM_UI,userId:75501330,CRM_UI,75501330,,1746038809877,,,,,,75501330,69592138,,,,,,,1641434683.0,,,,,,,,,,2025-05-19 23:44:04.560000000,2025-04-30 23:46:49.877000000,,,2025-05-19 23:44:04.560000000,,,,,,,,,2025-05-19 23:44:04.560000000,,,,,,,,,1641434683.0,,,2025-05-19 23:44:04.560000000,,2025-04-30 23:46:49.877000000,1144888885,,,2025-05-24 00:09:47,2025-07-23 01:00:00,1,0.0,3.0,default,4cf636fd70edbc4d6630ac6727ffb44b,2025-07-13 16:31:00,StaleDataPrediction,2025-07-13 16:31:00,2025-07-13 16:31:00,,17,Sales pipeline,Demo
API,hs_lastmodifieddate,,,36609650277,36609650277,2025-08-28 00:30:09.768000000,,,,,,,,2025-07-04 23:46:40.600000000,2025-04-30 23:46:49.877000000,64,,Priority OnDemand,983990949,newbusiness,,,,0,1144888885,,OFFLINE,OFFLINE,OFFLINE,EXTENSION,EXTENSION,EXTENSION,userId:75203033,userId:75203033,userId:75203033,2025-04-30 20:40:00,2025-04-30 20:40:00,2025-04-30 20:40:00,OFFLINE,EXTENSION,userId:75203033,,,0,0,0,0,0,,75501330,2025-04-30 23:46:49.877000000,64.999893,24.0,0.4,0.4,5615990723.0,,,False,0,False,False,False,False,1,,2025-07-16 16:41:39.954000000,,2025-07-23 01:00:00,,,,82787974952.0, Blake Udall (Priority OnDemand) <> Chief Team,2025-07-23 01:00:00,0-46-79990979144,0-47-82787974952,MEETING,0,0,0,0,0,,,,0.0,0.0,36609650277,CRM_UI,userId:75501330,CRM_UI,75501330,,1746038809877,,,,,,75501330,69592138,,,,,,,1641434683.0,,,,,,,,,,2025-05-19 23:44:04.560000000,2025-04-30 23:46:49.877000000,,,2025-05-19 23:44:04.560000000,,,,,,,,,2025-05-19 23:44:04.560000000,,,,,,,,,1641434683.0,,,2025-05-19 23:44:04.560000000,,2025-04-30 23:46:49.877000000,1144888885,,,2025-05-24 00:09:47,2025-07-23 01:00:00,1,0.0,3.0,default,8a1079f7309645b94dfcf58d1e669501,2025-07-16 16:41:39,,2025-07-16 16:41:39.954000000,2025-07-16 16:41:39.954000000,,18,Sales pipeline,Demo
CALCULATED,hs_lastmodifieddate,,,36609650277,36609650277,2025-08-28 00:30:09.768000000,,,,,,,,2025-07-04 23:46:40.600000000,2025-04-30 23:46:49.877000000,64,,Priority OnDemand,983990949,newbusiness,,,,0,1144888885,,OFFLINE,OFFLINE,OFFLINE,EXTENSION,EXTENSION,EXTENSION,userId:75203033,userId:75203033,userId:75203033,2025-04-30 20:40:00,2025-04-30 20:40:00,2025-04-30 20:40:00,OFFLINE,EXTENSION,userId:75203033,,,0,0,0,0,0,,75501330,2025-04-30 23:46:49.877000000,64.999893,30.0,0.4,0.4,5615990723.0,,,False,0,False,False,False,False,1,,2025-07-23 04:01:00.611000000,,2025-07-23 01:30:00,,,,,,,0-49-162920968897,,,0,0,0,0,0,,,,0.0,0.0,36609650277,CRM_UI,userId:75501330,CRM_UI,75501330,,1746038809877,,,,,,75501330,69592138,,,,,,,1641434683.0,,,,,,,,,,2025-05-19 23:44:04.560000000,2025-04-30 23:46:49.877000000,,,2025-05-19 23:44:04.560000000,,,,,,,,,2025-05-19 23:44:04.560000000,,,,,,,,,1641434683.0,,,2025-05-19 23:44:04.560000000,,2025-04-30 23:46:49.877000000,1144888885,,2025-07-23 04:00:43.310000000,2025-07-23 04:00:43,,1,2.0,4.0,default,9b2061c0ae84f24b2ea6e891af208817,2025-07-23 04:01:00,,2025-07-23 04:01:00.611000000,2025-07-23 04:01:00.611000000,,19,Sales pipeline,Demo
MIGRATION,hs_number_of_inbound_calls,,,36609650277,36609650277,2025-08-28 00:30:09.768000000,,,,,,,,2025-07-04 23:46:40.600000000,2025-04-30 23:46:49.877000000,64,,Priority OnDemand,983990949,newbusiness,,,,0,1144888885,,OFFLINE,OFFLINE,OFFLINE,EXTENSION,EXTENSION,EXTENSION,userId:75203033,userId:75203033,userId:75203033,2025-04-30 20:40:00,2025-04-30 20:40:00,2025-04-30 20:40:00,OFFLINE,EXTENSION,userId:75203033,,,0,0,0,0,0,,75501330,2025-04-30 23:46:49.877000000,64.999893,30.0,0.4,0.4,5615990723.0,,,False,0,False,False,False,False,1,,2025-07-23 04:01:00.611000000,,2025-07-23 01:30:00,,,,,,,0-49-162920968897,,,0,0,0,0,0,,0.0,,0.0,0.0,36609650277,CRM_UI,userId:75501330,CRM_UI,75501330,,1746038809877,,,,,,75501330,69592138,,,,,,,1641434683.0,,,,,,,,,,2025-05-19 23:44:04.560000000,2025-04-30 23:46:49.877000000,,,2025-05-19 23:44:04.560000000,,,,,,,,,2025-05-19 23:44:04.560000000,,,,,,,,,1641434683.0,,,2025-05-19 23:44:04.560000000,,2025-04-30 23:46:49.877000000,1144888885,,2025-07-23 04:00:43.310000000,2025-07-23 04:00:43,,1,2.0,4.0,default,a7543a64951c42f9b7714e3b9202e738,2025-07-27 23:50:04,RollupProperties,2025-07-27 23:50:04.011000000,2025-07-27 23:50:04.011000000,,20,Sales pipeline,Demo
API,hs_lastmodifieddate,,,36609650277,36609650277,2025-08-28 00:30:09.768000000,,,,,,,,2025-07-04 23:46:40.600000000,2025-04-30 23:46:49.877000000,64,,Priority OnDemand,983990949,newbusiness,,,,0,1144888885,,OFFLINE,OFFLINE,OFFLINE,EXTENSION,EXTENSION,EXTENSION,userId:75203033,userId:75203033,userId:75203033,2025-04-30 20:40:00,2025-04-30 20:40:00,2025-04-30 20:40:00,OFFLINE,EXTENSION,userId:75203033,,,0,0,0,0,0,,75501330,2025-04-30 23:46:49.877000000,64.999893,24.0,0.4,0.4,5615990723.0,,,False,0,False,False,False,False,1,,2025-08-05 17:28:34.841000000,,2025-07-23 01:30:00,,,,,,,0-49-162920968897,,,0,0,0,0,0,,0.0,,0.0,0.0,36609650277,CRM_UI,userId:75501330,CRM_UI,75501330,,1746038809877,,,,,,75501330,69592138,,,,,,,1641434683.0,,,,,,,,,,2025-05-19 23:44:04.560000000,2025-04-30 23:46:49.877000000,,,2025-05-19 23:44:04.560000000,,,,,,,,,2025-05-19 23:44:04.560000000,,,,,,,,,1641434683.0,,,2025-05-19 23:44:04.560000000,,2025-04-30 23:46:49.877000000,1144888885,,2025-07-23 04:00:43.310000000,2025-07-23 04:00:43,,1,2.0,4.0,default,56976b04f9633d7fa988724efe1614c9,2025-08-05 17:28:34,,2025-08-05 17:28:34.841000000,2025-08-05 17:28:34.841000000,,21,Sales pipeline,Demo
API,hs_lastmodifieddate,,,36609650277,36609650277,2025-08-28 00:30:09.768000000,,,,,,,,2025-07-04 23:46:40.600000000,2025-04-30 23:46:49.877000000,64,,Priority OnDemand,983990949,newbusiness,,5615990723.0,,0,1144888885,,OFFLINE,OFFLINE,OFFLINE,EXTENSION,EXTENSION,EXTENSION,userId:75203033,userId:75203033,userId:75203033,2025-04-30 20:40:00,2025-04-30 20:40:00,2025-04-30 20:40:00,OFFLINE,EXTENSION,userId:75203033,,,0,0,0,0,0,,75501330,2025-04-30 23:46:49.877000000,64.999893,28.0,0.4,0.4,5615990723.0,,,False,0,False,False,False,False,1,,2025-08-19 02:57:29.481000000,,2025-07-23 01:30:00,,,,,,,0-49-179727747798,,,0,0,0,0,0,,0.0,,0.0,0.0,36609650277,CRM_UI,userId:75501330,CRM_UI,75501330,,1746038809877,,,,,,75501330,69592138,,,,,,,1641434683.0,,,,,,,,,,2025-05-19 23:44:04.560000000,2025-04-30 23:46:49.877000000,,,2025-05-19 23:44:04.560000000,,,,,,,,,2025-05-19 23:44:04.560000000,,,,,,,,,1641434683.0,,,2025-05-19 23:44:04.560000000,,2025-04-30 23:46:49.877000000,1144888885,,2025-08-19 01:56:09.363000000,2025-08-19 01:56:09,,1,3.0,5.0,default,7025857b8a747073ebad981290a2ad28,2025-08-19 02:57:29,,2025-08-19 02:57:29.481000000,2025-08-19 02:57:29.481000000,,22,Sales pipeline,Demo
MIGRATION,hs_primary_associated_company,,,36609650277,36609650277,2025-08-28 00:30:09.768000000,,,,,,,,2025-07-04 23:46:40.600000000,2025-04-30 23:46:49.877000000,64,,Priority OnDemand,983990949,newbusiness,,5615990723.0,,0,1144888885,,OFFLINE,OFFLINE,OFFLINE,EXTENSION,EXTENSION,EXTENSION,userId:75203033,userId:75203033,userId:75203033,2025-04-30 20:40:00,2025-04-30 20:40:00,2025-04-30 20:40:00,OFFLINE,EXTENSION,userId:75203033,,,0,0,0,0,0,,75501330,2025-04-30 23:46:49.877000000,64.999893,28.0,0.4,0.4,5615990723.0,,,False,0,False,False,False,False,1,,2025-08-19 02:57:29.481000000,,2025-07-23 01:30:00,,,,,,,0-49-179727747798,,,0,0,0,0,0,,0.0,,0.0,0.0,36609650277,CRM_UI,userId:75501330,CRM_UI,75501330,,1746038809877,32863855010.0,,,,,75501330,69592138,,,,,,,1641434683.0,,,,,,,,,,2025-05-19 23:44:04.560000000,2025-04-30 23:46:49.877000000,,,2025-05-19 23:44:04.560000000,,,,,,,,,2025-05-19 23:44:04.560000000,,,,,,,,,1641434683.0,,,2025-05-19 23:44:04.560000000,,2025-04-30 23:46:49.877000000,1144888885,,2025-08-19 01:56:09.363000000,2025-08-19 01:56:09,,1,3.0,5.0,default,8fda17950c565d1d5ec574c176044517,2025-08-19 16:31:00,RollupProperties,2025-08-19 16:31:00,2025-08-19 16:31:00,,23,Sales pipeline,Demo
API,hs_lastmodifieddate,,,36609650277,36609650277,2025-08-28 00:30:09.768000000,,,,,,,,2025-07-04 23:46:40.600000000,2025-04-30 23:46:49.877000000,64,,Priority OnDemand,983990949,newbusiness,,5615990723.0,,0,1144888885,,OFFLINE,OFFLINE,OFFLINE,EXTENSION,EXTENSION,EXTENSION,userId:75203033,userId:75203033,userId:75203033,2025-04-30 20:40:00,2025-04-30 20:40:00,2025-04-30 20:40:00,OFFLINE,EXTENSION,userId:75203033,,,0,0,0,0,0,,75501330,2025-04-30 23:46:49.877000000,64.999893,25.0,0.4,0.4,5615990723.0,,,False,0,False,False,False,False,1,,2025-08-26 17:36:32.341000000,,2025-07-23 01:30:00,,,,,,,0-49-179727747798,,,0,0,0,0,0,,0.0,,0.0,0.0,36609650277,CRM_UI,userId:75501330,CRM_UI,75501330,,1746038809877,32863855010.0,,,,,75501330,69592138,,,,,,,1641434683.0,,,,,,,,,,2025-05-19 23:44:04.560000000,2025-04-30 23:46:49.877000000,,,2025-05-19 23:44:04.560000000,,,,,,,,,2025-05-19 23:44:04.560000000,,,,,,,,,1641434683.0,,,2025-05-19 23:44:04.560000000,,2025-04-30 23:46:49.877000000,1144888885,,2025-08-19 01:56:09.363000000,2025-08-19 01:56:09,,1,3.0,5.0,default,e0b674f3397c1c071fff003e73c040df,2025-08-26 17:36:32,,2025-08-26 17:36:32.341000000,2025-08-26 17:36:32.341000000,,24,Sales pipeline,Demo
